STATIONS_ID;MESS_DATUM;QN_6;  RS; RSF;SH_TAG;eor
       1526;19700104;    5;   5.8;   7;   7;eor
       1526;19700105;    5;   3.4;   7;  14;eor
       1526;19700106;    5;   0.2;   7;  20;eor
       1526;19700107;    5;   0.0;   7;  20;eor
       1526;19700108;    5;   0.1;   7;  19;eor
       1526;19700109;    5;   3.8;   1;  19;eor
       1526;19700110;    5;   0.0;   1;  14;eor
       1526;19700111;    5;   0.0;   0;  13;eor
       1526;19700112;    5;   0.0;   0;  12;eor
       1526;19700113;    5;   0.0;   0;  12;eor
       1526;19700114;    5;   0.0;   0;  11;eor
       1526;19700115;    5;   0.0;   1;  11;eor
       1526;19700116;    5;   0.0;   7;  10;eor
       1526;19700117;    5;   0.0;   0;  10;eor
       1526;19700118;    5;   0.0;   0;   9;eor
       1526;19700119;    5;   0.0;   0;   9;eor
       1526;19700120;    5;   0.0;   0;   9;eor
       1526;19700121;    5;   0.0;   0;   9;eor
       1526;19700122;    5;   0.0;   7;   9;eor
       1526;19700123;    5;   1.0;   1;   8;eor
       1526;19700124;    5;   5.4;   1;   8;eor
       1526;19700125;    5;   0.0;   0;   6;eor
       1526;19700126;    5;   3.4;   1;   5;eor
       1526;19700127;    5;   5.5;   1;   1;eor
       1526;19700128;    5;   0.0;   0;   0;eor
       1526;19700129;    5;   0.0;   0;   0;eor
       1526;19700130;    5;   1.5;   7;   0;eor
       1526;19700131;    5;   0.2;   7;   2;eor
       1526;19700201;    5;   0.0;   0;   2;eor
       1526;19700202;    5;  10.2;   8;   2;eor
       1526;19700203;    5;   0.1;   1;   0;eor
       1526;19700204;    5;   0.8;   1;   0;eor
       1526;19700205;    5;   5.2;   8;   0;eor
       1526;19700206;    5;   0.0;   1;   0;eor
       1526;19700207;    5;   3.4;   1;   0;eor
       1526;19700208;    5;   6.1;   8;   0;eor
       1526;19700209;    5;   1.2;   7;   0;eor
       1526;19700210;    5;   3.6;   7;   0;eor
       1526;19700211;    5;   0.9;   7;   4;eor
       1526;19700212;    5;  11.5;   8;   3;eor
       1526;19700213;    5;   1.1;   8;   2;eor
       1526;19700214;    5;   0.0;   0;   2;eor
       1526;19700215;    5;   0.0;   0;   2;eor
       1526;19700216;    5;   0.1;   7;   2;eor
       1526;19700217;    5;   2.0;   7;   1;eor
       1526;19700218;    5;   0.1;   7;   2;eor
       1526;19700219;    5;   4.1;   8;   3;eor
       1526;19700220;    5;   4.3;   1;   1;eor
       1526;19700221;    5;  13.3;   8;   0;eor
       1526;19700222;    5;  10.1;   1;   0;eor
       1526;19700223;    5;   0.2;   1;   0;eor
       1526;19700224;    5;   2.5;   8;   0;eor
       1526;19700225;    5;   3.8;   7;   0;eor
       1526;19700226;    5;   0.0;   0;   0;eor
       1526;19700227;    5;   1.0;   7;   0;eor
       1526;19700228;    5;   0.1;   7;   2;eor
       1526;19700301;    5;   0.6;   7;   2;eor
       1526;19700302;    5;   2.5;   7;   4;eor
       1526;19700303;    5;   1.0;   7;   5;eor
       1526;19700304;    5;   0.7;   7;   3;eor
       1526;19700305;    5;   4.2;   7;   1;eor
       1526;19700306;    5;   0.4;   7;   3;eor
       1526;19700307;    5;   0.0;   7;   1;eor
       1526;19700308;    5;   0.3;   7;   0;eor
       1526;19700309;    5;   0.0;   0;   0;eor
       1526;19700310;    5;   0.0;   0;   0;eor
       1526;19700311;    5;   0.0;   0;   0;eor
       1526;19700312;    5;   0.0;   0;   0;eor
       1526;19700313;    5;   0.0;   0;   0;eor
       1526;19700314;    5;   0.0;   0;   0;eor
       1526;19700315;    5;   0.2;   7;   0;eor
       1526;19700316;    5;   0.4;   8;   0;eor
       1526;19700317;    5;   2.2;   1;   0;eor
       1526;19700318;    5;   5.4;   1;   0;eor
       1526;19700319;    5;   0.0;   8;   0;eor
       1526;19700320;    5;   2.7;   8;   0;eor
       1526;19700321;    5;   0.0;   0;   0;eor
       1526;19700322;    5;   0.0;   0;   0;eor
       1526;19700323;    5;   0.0;   0;   0;eor
       1526;19700324;    5;   2.9;   1;   0;eor
       1526;19700325;    5;   0.0;   0;   0;eor
       1526;19700326;    5;   0.2;   7;   0;eor
       1526;19700327;    5;   0.2;   7;   0;eor
       1526;19700328;    5;   0.0;   8;   0;eor
       1526;19700329;    5;   0.0;   8;   0;eor
       1526;19700330;    5;   2.1;   1;   0;eor
       1526;19700331;    5;   7.4;   8;   0;eor
       1526;19700401;    5;   0.3;   7;   0;eor
       1526;19700402;    5;   0.9;   7;   0;eor
       1526;19700403;    5;   2.1;   7;   0;eor
       1526;19700404;    5;   1.8;   7;   0;eor
       1526;19700405;    5;   0.4;   7;   0;eor
       1526;19700406;    5;   6.2;   1;   0;eor
       1526;19700407;    5;   0.4;   8;   0;eor
       1526;19700408;    5;   0.0;   7;   0;eor
       1526;19700409;    5;   1.2;   1;   0;eor
       1526;19700410;    5;   0.5;   8;   0;eor
       1526;19700411;    5;   4.8;   1;   0;eor
       1526;19700412;    5;   5.4;   1;   0;eor
       1526;19700413;    5;  12.6;   1;   0;eor
       1526;19700414;    5;   0.0;   0;   0;eor
       1526;19700415;    5;   4.3;   1;   0;eor
       1526;19700416;    5;   3.1;   1;   0;eor
       1526;19700417;    5;   0.0;   0;   0;eor
       1526;19700418;    5;   0.7;   1;   0;eor
       1526;19700419;    5;   9.7;   1;   0;eor
       1526;19700420;    5;   0.3;   1;   0;eor
       1526;19700421;    5;   0.5;   1;   0;eor
       1526;19700422;    5;   0.0;   1;   0;eor
       1526;19700423;    5;   0.0;   1;   0;eor
       1526;19700424;    5;   0.6;   1;   0;eor
       1526;19700425;    5;   5.2;   1;   0;eor
       1526;19700426;    5;   3.0;   1;   0;eor
       1526;19700427;    5;   2.5;   1;   0;eor
       1526;19700428;    5;   0.0;   8;   0;eor
       1526;19700429;    5;   8.1;   8;   0;eor
       1526;19700430;    5;   4.2;   8;   0;eor
       1526;19700501;    5;   0.0;   1;   0;eor
       1526;19700502;    5;   5.3;   1;   0;eor
       1526;19700503;    5;   4.3;   1;   0;eor
       1526;19700504;    5;   0.0;   0;   0;eor
       1526;19700505;    5;   0.0;   0;   0;eor
       1526;19700506;    5;   0.0;   0;   0;eor
       1526;19700507;    5;   0.0;   0;   0;eor
       1526;19700508;    5;   2.2;   1;   0;eor
       1526;19700509;    5;   0.0;   0;   0;eor
       1526;19700510;    5;   2.5;   1;   0;eor
       1526;19700511;    5;   3.1;   1;   0;eor
       1526;19700512;    5;  14.2;   1;   0;eor
       1526;19700513;    5;   0.1;   1;   0;eor
       1526;19700514;    5;   0.0;   0;   0;eor
       1526;19700515;    5;   0.4;   1;   0;eor
       1526;19700516;    5;   0.0;   0;   0;eor
       1526;19700517;    5;   3.0;   1;   0;eor
       1526;19700518;    5;   0.0;   0;   0;eor
       1526;19700519;    5;   0.3;   1;   0;eor
       1526;19700520;    5;   0.0;   1;   0;eor
       1526;19700521;    5;   2.6;   1;   0;eor
       1526;19700522;    5;   0.0;   1;   0;eor
       1526;19700523;    5;   0.0;   0;   0;eor
       1526;19700524;    5;   0.0;   0;   0;eor
       1526;19700525;    5;   0.2;   1;   0;eor
       1526;19700526;    5;   2.0;   1;   0;eor
       1526;19700527;    5;   0.0;   1;   0;eor
       1526;19700528;    5;   0.0;   1;   0;eor
       1526;19700529;    5;   2.6;   1;   0;eor
       1526;19700530;    5;   2.7;   1;   0;eor
       1526;19700531;    5;   2.1;   1;   0;eor
       1526;19700601;    5;   0.2;   1;   0;eor
       1526;19700602;    5;   0.0;   0;   0;eor
       1526;19700603;    5;   0.0;   0;   0;eor
       1526;19700604;    5;   0.0;   0;   0;eor
       1526;19700605;    5;   2.7;   1;   0;eor
       1526;19700606;    5;   0.0;   0;   0;eor
       1526;19700607;    5;   0.0;   0;   0;eor
       1526;19700608;    5;   0.0;   0;   0;eor
       1526;19700609;    5;  28.4;   1;   0;eor
       1526;19700610;    5;   0.2;   1;   0;eor
       1526;19700611;    5;   0.0;   0;   0;eor
       1526;19700612;    5;   0.0;   0;   0;eor
       1526;19700613;    5;   0.0;   0;   0;eor
       1526;19700614;    5;   0.0;   0;   0;eor
       1526;19700615;    5;   0.0;   0;   0;eor
       1526;19700616;    5;   0.8;   1;   0;eor
       1526;19700617;    5;   0.0;   0;   0;eor
       1526;19700618;    5;   0.0;   0;   0;eor
       1526;19700619;    5;   0.0;   0;   0;eor
       1526;19700620;    5;   0.0;   0;   0;eor
       1526;19700621;    5;   0.0;   0;   0;eor
       1526;19700622;    5;   0.0;   0;   0;eor
       1526;19700623;    5;   0.0;   1;   0;eor
       1526;19700624;    5;   0.7;   1;   0;eor
       1526;19700625;    5;   3.8;   1;   0;eor
       1526;19700626;    5;   0.0;   0;   0;eor
       1526;19700627;    5;   4.6;   1;   0;eor
       1526;19700628;    5;   4.8;   1;   0;eor
       1526;19700629;    5;   6.0;   1;   0;eor
       1526;19700630;    5;   1.7;   1;   0;eor
       1526;19700701;    5;   2.5;   1;   0;eor
       1526;19700702;    5;   3.1;   1;   0;eor
       1526;19700703;    5;   3.4;   1;   0;eor
       1526;19700704;    5;   0.1;   1;   0;eor
       1526;19700705;    5;   0.0;   1;   0;eor
       1526;19700706;    5;   0.0;   0;   0;eor
       1526;19700707;    5;   0.0;   0;   0;eor
       1526;19700708;    5;   0.0;   0;   0;eor
       1526;19700709;    5;   7.4;   1;   0;eor
       1526;19700710;    5;   0.0;   1;   0;eor
       1526;19700711;    5;   0.0;   1;   0;eor
       1526;19700712;    5;   0.0;   0;   0;eor
       1526;19700713;    5;   0.0;   0;   0;eor
       1526;19700714;    5;   8.0;   1;   0;eor
       1526;19700715;    5;   2.5;   1;   0;eor
       1526;19700716;    5;   0.1;   1;   0;eor
       1526;19700717;    5;   0.0;   1;   0;eor
       1526;19700718;    5;   0.0;   0;   0;eor
       1526;19700719;    5;   2.5;   1;   0;eor
       1526;19700720;    5;  10.7;   1;   0;eor
       1526;19700721;    5;   1.2;   1;   0;eor
       1526;19700722;    5;   0.0;   0;   0;eor
       1526;19700723;    5;   0.0;   0;   0;eor
       1526;19700724;    5;   6.0;   1;   0;eor
       1526;19700725;    5;   5.7;   1;   0;eor
       1526;19700726;    5;   2.0;   1;   0;eor
       1526;19700727;    5;   0.0;   0;   0;eor
       1526;19700728;    5;  16.8;   1;   0;eor
       1526;19700729;    5;   7.9;   1;   0;eor
       1526;19700730;    5;   0.0;   0;   0;eor
       1526;19700731;    5;   0.0;   0;   0;eor
       1526;19700801;    5;   0.0;   0;   0;eor
       1526;19700802;    5;   0.0;   0;   0;eor
       1526;19700803;    5;   0.0;   0;   0;eor
       1526;19700804;    5;   0.0;   0;   0;eor
       1526;19700805;    5;  12.6;   1;   0;eor
       1526;19700806;    5;   0.0;   0;   0;eor
       1526;19700807;    5;   1.6;   1;   0;eor
       1526;19700808;    5;   0.4;   1;   0;eor
       1526;19700809;    5;   0.0;   0;   0;eor
       1526;19700810;    5;   2.2;   1;   0;eor
       1526;19700811;    5;   5.9;   1;   0;eor
       1526;19700812;    5;   0.0;   0;   0;eor
       1526;19700813;    5;   0.0;   1;   0;eor
       1526;19700814;    5;   0.0;   0;   0;eor
       1526;19700815;    5;   0.0;   0;   0;eor
       1526;19700816;    5;   3.8;   1;   0;eor
       1526;19700817;    5;   0.0;   0;   0;eor
       1526;19700818;    5;   0.0;   0;   0;eor
       1526;19700819;    5;   0.0;   1;   0;eor
       1526;19700820;    5;   2.1;   1;   0;eor
       1526;19700821;    5;   0.2;   1;   0;eor
       1526;19700822;    5;   0.0;   0;   0;eor
       1526;19700823;    5;   8.0;   1;   0;eor
       1526;19700824;    5;   3.2;   1;   0;eor
       1526;19700825;    5;   0.2;   1;   0;eor
       1526;19700826;    5;   0.0;   0;   0;eor
       1526;19700827;    5;   0.0;   0;   0;eor
       1526;19700828;    5;   0.0;   0;   0;eor
       1526;19700829;    5;   0.0;   1;   0;eor
       1526;19700830;    5;   1.8;   1;   0;eor
       1526;19700831;    5;   0.0;   1;   0;eor
       1526;19700901;    5;   0.5;   1;   0;eor
       1526;19700902;    5;   0.0;   0;   0;eor
       1526;19700903;    5;   0.9;   1;   0;eor
       1526;19700904;    5;   0.2;   1;   0;eor
       1526;19700905;    5;   0.0;   0;   0;eor
       1526;19700906;    5;   0.0;   0;   0;eor
       1526;19700907;    5;   0.0;   0;   0;eor
       1526;19700908;    5;   0.3;   1;   0;eor
       1526;19700909;    5;   0.3;   1;   0;eor
       1526;19700910;    5;   0.7;   1;   0;eor
       1526;19700911;    5;  15.7;   1;   0;eor
       1526;19700912;    5;   1.9;   1;   0;eor
       1526;19700913;    5;   0.0;   1;   0;eor
       1526;19700914;    5;   0.0;   0;   0;eor
       1526;19700915;    5;  19.1;   1;   0;eor
       1526;19700916;    5;   1.5;   1;   0;eor
       1526;19700917;    5;   0.0;   0;   0;eor
       1526;19700918;    5;   0.0;   0;   0;eor
       1526;19700919;    5;   0.0;   0;   0;eor
       1526;19700920;    5;   0.0;   1;   0;eor
       1526;19700921;    5;   0.0;   0;   0;eor
       1526;19700922;    5;   0.0;   1;   0;eor
       1526;19700923;    5;   0.0;   1;   0;eor
       1526;19700924;    5;   0.0;   0;   0;eor
       1526;19700925;    5;   0.0;   0;   0;eor
       1526;19700926;    5;   0.0;   1;   0;eor
       1526;19700927;    5;   0.0;   1;   0;eor
       1526;19700928;    5;   0.0;   1;   0;eor
       1526;19700929;    5;   1.5;   1;   0;eor
       1526;19700930;    5;  13.4;   1;   0;eor
       1526;19701001;    5;   3.6;   1;   0;eor
       1526;19701002;    5;   3.7;   1;   0;eor
       1526;19701003;    5;   3.2;   1;   0;eor
       1526;19701004;    5;   5.0;   1;   0;eor
       1526;19701005;    5;   0.2;   1;   0;eor
       1526;19701006;    5;   0.7;   1;   0;eor
       1526;19701007;    5;   0.0;   1;   0;eor
       1526;19701008;    5;   0.0;   1;   0;eor
       1526;19701009;    5;   0.0;   0;   0;eor
       1526;19701010;    5;   0.0;   0;   0;eor
       1526;19701011;    5;   0.0;   0;   0;eor
       1526;19701012;    5;   0.0;   0;   0;eor
       1526;19701013;    5;   0.0;   1;   0;eor
       1526;19701014;    5;   0.0;   0;   0;eor
       1526;19701015;    5;   0.0;   0;   0;eor
       1526;19701016;    5;   0.0;   0;   0;eor
       1526;19701017;    5;   0.0;   0;   0;eor
       1526;19701018;    5;   0.0;   0;   0;eor
       1526;19701019;    5;   3.6;   1;   0;eor
       1526;19701020;    5;   3.6;   1;   0;eor
       1526;19701021;    5;   7.8;   1;   0;eor
       1526;19701022;    5;   1.9;   1;   0;eor
       1526;19701023;    5;   0.0;   0;   0;eor
       1526;19701024;    5;   4.5;   1;   0;eor
       1526;19701025;    5;   0.2;   1;   0;eor
       1526;19701026;    5;   0.6;   1;   0;eor
       1526;19701027;    5;   0.0;   1;   0;eor
       1526;19701028;    5;   1.1;   1;   0;eor
       1526;19701029;    5;   1.5;   1;   0;eor
       1526;19701030;    5;   0.0;   0;   0;eor
       1526;19701031;    5;   0.0;   1;   0;eor
       1526;19701101;    5;   1.6;   1;   0;eor
       1526;19701102;    5;   2.2;   1;   0;eor
       1526;19701103;    5;   0.1;   1;   0;eor
       1526;19701104;    5;   0.6;   1;   0;eor
       1526;19701105;    5;   1.3;   1;   0;eor
       1526;19701106;    5;   0.0;   1;   0;eor
       1526;19701107;    5;   0.0;   0;   0;eor
       1526;19701108;    5;   0.0;   1;   0;eor
       1526;19701109;    5;   2.2;   1;   0;eor
       1526;19701110;    5;   0.4;   1;   0;eor
       1526;19701111;    5;   0.2;   1;   0;eor
       1526;19701112;    5;   0.7;   1;   0;eor
       1526;19701113;    5;   0.0;   0;   0;eor
       1526;19701114;    5;   1.1;   1;   0;eor
       1526;19701115;    5;   1.1;   1;   0;eor
       1526;19701116;    5;   0.0;   8;   0;eor
       1526;19701117;    5;   4.1;   8;   0;eor
       1526;19701118;    5;  12.3;   1;   0;eor
       1526;19701119;    5;   2.4;   1;   0;eor
       1526;19701120;    5;   0.5;   1;   0;eor
       1526;19701121;    5;   0.1;   1;   0;eor
       1526;19701122;    5;   0.0;   0;   0;eor
       1526;19701123;    5;   0.0;   0;   0;eor
       1526;19701124;    5;   0.0;   0;   0;eor
       1526;19701125;    5;   0.0;   0;   0;eor
       1526;19701126;    5;   0.0;   0;   0;eor
       1526;19701127;    5;   0.0;   0;   0;eor
       1526;19701128;    5;   0.0;   0;   0;eor
       1526;19701129;    5;   1.9;   1;   0;eor
       1526;19701130;    5;  11.3;   1;   0;eor
       1526;19701201;    5;  10.2;   1;   0;eor
       1526;19701202;    5;   6.1;   1;   0;eor
       1526;19701203;    5;   9.1;   1;   0;eor
       1526;19701204;    5;   4.3;   1;   0;eor
       1526;19701205;    5;   0.3;   1;   0;eor
       1526;19701206;    5;   0.1;   1;   0;eor
       1526;19701207;    5;   0.2;   1;   0;eor
       1526;19701208;    5;   0.0;   0;   0;eor
       1526;19701209;    5;   0.0;   1;   0;eor
       1526;19701210;    5;   0.0;   1;   0;eor
       1526;19701211;    5;   0.0;   0;   0;eor
       1526;19701212;    5;   0.0;   0;   0;eor
       1526;19701213;    5;   0.0;   1;   0;eor
       1526;19701214;    5;   0.9;   1;   0;eor
       1526;19701215;    5;   0.1;   1;   0;eor
       1526;19701216;    5;   0.0;   0;   0;eor
       1526;19701217;    5;   0.5;   7;   0;eor
       1526;19701218;    5;   0.0;   0;   0;eor
       1526;19701219;    5;   0.0;   1;   0;eor
       1526;19701220;    5;   0.8;   8;   0;eor
       1526;19701221;    5;   3.3;   8;   0;eor
       1526;19701222;    5;   2.6;   7;   1;eor
       1526;19701223;    5;   0.3;   7;   5;eor
       1526;19701224;    5;   0.0;   7;   5;eor
       1526;19701225;    5;   0.2;   7;   5;eor
       1526;19701226;    5;   0.0;   7;   5;eor
       1526;19701227;    5;   0.0;   0;   5;eor
       1526;19701228;    5;   5.1;   7;   5;eor
       1526;19701229;    5;   0.0;   0;   6;eor
       1526;19701230;    5;   8.3;   7;   6;eor
       1526;19701231;    5;   0.8;   7;-999;eor
       1526;19710101;    5;   0.0;   0;  13;eor
       1526;19710102;    5;   0.3;   7;  13;eor
       1526;19710103;    5;   0.6;   7;  15;eor
       1526;19710104;    5;   0.3;   7;  17;eor
       1526;19710105;    5;   0.0;   0;  16;eor
       1526;19710106;    5;   0.0;   0;  16;eor
       1526;19710107;    5;   0.0;   0;  15;eor
       1526;19710108;    5;   0.0;   1;  14;eor
       1526;19710109;    5;   0.0;   0;  13;eor
       1526;19710110;    5;   0.0;   0;  13;eor
       1526;19710111;    5;   0.0;   0;  13;eor
       1526;19710112;    5;   0.0;   0;  13;eor
       1526;19710113;    5;   0.0;   0;  13;eor
       1526;19710114;    5;   0.0;   0;  13;eor
       1526;19710115;    5;   4.7;   8;  13;eor
       1526;19710116;    5;   0.1;   8;  14;eor
       1526;19710117;    5;   0.0;   0;  12;eor
       1526;19710118;    5;   1.8;   7;  10;eor
       1526;19710119;    5;   3.7;   8;  11;eor
       1526;19710120;    5;   1.1;   1;   6;eor
       1526;19710121;    5;   0.2;   1;   4;eor
       1526;19710122;    5;   1.0;   1;   1;eor
       1526;19710123;    5;   7.0;   1;   0;eor
       1526;19710124;    5;   1.9;   1;   0;eor
       1526;19710125;    5;   2.7;   1;   0;eor
       1526;19710126;    5;  11.7;   1;   0;eor
       1526;19710127;    5;   8.0;   1;   0;eor
       1526;19710128;    5;   2.7;   1;   0;eor
       1526;19710129;    5;   0.1;   1;   0;eor
       1526;19710130;    5;   0.0;   1;   0;eor
       1526;19710131;    5;   0.0;   0;   0;eor
       1526;19710201;    5;   0.0;   8;   0;eor
       1526;19710202;    5;   0.1;   7;   0;eor
       1526;19710203;    5;   1.9;   8;   0;eor
       1526;19710204;    5;   0.2;   1;   0;eor
       1526;19710205;    5;   0.2;   1;   0;eor
       1526;19710206;    5;   0.0;   1;   0;eor
       1526;19710207;    5;   0.5;   1;   0;eor
       1526;19710208;    5;   0.6;   1;   0;eor
       1526;19710209;    5;   0.0;   0;   0;eor
       1526;19710210;    5;   0.0;   0;   0;eor
       1526;19710211;    5;   0.0;   0;   0;eor
       1526;19710212;    5;   0.0;   0;   0;eor
       1526;19710213;    5;   1.2;   8;   0;eor
       1526;19710214;    5;   0.3;   8;   0;eor
       1526;19710215;    5;   0.2;   1;   0;eor
       1526;19710216;    5;   0.0;   1;   0;eor
       1526;19710217;    5;   2.8;   8;   0;eor
       1526;19710218;    5;   1.4;   1;   0;eor
       1526;19710219;    5;   3.5;   8;   0;eor
       1526;19710220;    5;   0.3;   7;   0;eor
       1526;19710221;    5;   1.8;   7;   0;eor
       1526;19710222;    5;   2.1;   8;   0;eor
       1526;19710223;    5;   0.1;   8;   0;eor
       1526;19710224;    5;   0.4;   1;   0;eor
       1526;19710225;    5;   2.6;   8;   0;eor
       1526;19710226;    5;   0.4;   7;   0;eor
       1526;19710227;    5;   0.1;   7;   1;eor
       1526;19710228;    5;   0.8;   7;   2;eor
       1526;19710301;    5;   0.0;   7;   4;eor
       1526;19710302;    5;   0.0;   7;   4;eor
       1526;19710303;    5;   0.0;   7;   4;eor
       1526;19710304;    5;   0.4;   7;   5;eor
       1526;19710305;    5;   0.4;   7;   7;eor
       1526;19710306;    5;   0.0;   0;   7;eor
       1526;19710307;    5;   0.0;   7;   7;eor
       1526;19710308;    5;   0.0;   0;   4;eor
       1526;19710309;    5;   1.4;   8;   2;eor
       1526;19710310;    5;   0.4;   7;   0;eor
       1526;19710311;    5;   0.0;   7;   1;eor
       1526;19710312;    5;   0.2;   7;   1;eor
       1526;19710313;    5;   0.0;   0;   0;eor
       1526;19710314;    5;   0.0;   0;   0;eor
       1526;19710315;    5;   0.0;   1;   0;eor
       1526;19710316;    5;   0.0;   0;   0;eor
       1526;19710317;    5;   0.0;   1;   0;eor
       1526;19710318;    5;   0.0;   1;   0;eor
       1526;19710319;    5;   0.8;   1;   0;eor
       1526;19710320;    5;   0.0;   0;   0;eor
       1526;19710321;    5;   0.0;   1;   0;eor
       1526;19710322;    5;   0.1;   1;   0;eor
       1526;19710323;    5;   0.0;   8;   0;eor
       1526;19710324;    5;   0.2;   1;   0;eor
       1526;19710325;    5;   2.9;   1;   0;eor
       1526;19710326;    5;   3.9;   8;   0;eor
       1526;19710327;    5;   1.1;   8;   0;eor
       1526;19710328;    5;   0.0;   0;   0;eor
       1526;19710329;    5;   0.0;   0;   0;eor
       1526;19710330;    5;   0.0;   0;   0;eor
       1526;19710331;    5;   0.0;   0;   0;eor
       1526;19710401;    5;   0.0;   0;   0;eor
       1526;19710402;    5;   0.0;   0;   0;eor
       1526;19710403;    5;   0.0;   0;   0;eor
       1526;19710404;    5;   0.0;   0;   0;eor
       1526;19710405;    5;   0.0;   0;   0;eor
       1526;19710406;    5;   0.2;   1;   0;eor
       1526;19710407;    5;   0.0;   0;   0;eor
       1526;19710408;    5;   0.0;   0;   0;eor
       1526;19710409;    5;   0.0;   0;   0;eor
       1526;19710410;    5;   0.0;   0;   0;eor
       1526;19710411;    5;   0.0;   0;   0;eor
       1526;19710412;    5;   0.0;   0;   0;eor
       1526;19710413;    5;   0.0;   0;   0;eor
       1526;19710414;    5;   0.0;   0;   0;eor
       1526;19710415;    5;   0.0;   0;   0;eor
       1526;19710416;    5;   1.3;   1;   0;eor
       1526;19710417;    5;   0.2;   1;   0;eor
       1526;19710418;    5;   0.0;   0;   0;eor
       1526;19710419;    5;   0.0;   0;   0;eor
       1526;19710420;    5;   0.0;   0;   0;eor
       1526;19710421;    5;   0.0;   0;   0;eor
       1526;19710422;    5;   0.0;   0;   0;eor
       1526;19710423;    5;   6.5;   1;   0;eor
       1526;19710424;    5;  25.6;   1;   0;eor
       1526;19710425;    5;   4.1;   1;   0;eor
       1526;19710426;    5;   8.7;   1;   0;eor
       1526;19710427;    5;   5.7;   8;   0;eor
       1526;19710428;    5;   0.0;   0;   0;eor
       1526;19710429;    5;   0.0;   0;   0;eor
       1526;19710430;    5;   0.0;   0;   0;eor
       1526;19710501;    5;   0.0;   0;   0;eor
       1526;19710502;    5;   0.0;   0;   0;eor
       1526;19710503;    5;   0.0;   0;   0;eor
       1526;19710504;    5;   0.0;   0;   0;eor
       1526;19710505;    5;   0.0;   0;   0;eor
       1526;19710506;    5;   0.0;   0;   0;eor
       1526;19710507;    5;   0.0;   0;   0;eor
       1526;19710508;    5;   0.0;   0;   0;eor
       1526;19710509;    5;   0.0;   0;   0;eor
       1526;19710510;    5;   0.0;   0;   0;eor
       1526;19710511;    5;   0.0;   0;   0;eor
       1526;19710512;    5;   0.0;   0;   0;eor
       1526;19710513;    5;   0.0;   1;   0;eor
       1526;19710514;    5;   7.7;   1;   0;eor
       1526;19710515;    5;  13.5;   1;   0;eor
       1526;19710516;    5;   0.0;   1;   0;eor
       1526;19710517;    5;   5.2;   1;   0;eor
       1526;19710518;    5;   0.2;   1;   0;eor
       1526;19710519;    5;   0.0;   0;   0;eor
       1526;19710520;    5;   0.0;   0;   0;eor
       1526;19710521;    5;  14.3;   1;   0;eor
       1526;19710522;    5;   1.2;   1;   0;eor
       1526;19710523;    5;   0.0;   0;   0;eor
       1526;19710524;    5;   2.2;   1;   0;eor
       1526;19710525;    5;   1.9;   1;   0;eor
       1526;19710526;    5;   1.8;   1;   0;eor
       1526;19710527;    5;  22.8;   1;   0;eor
       1526;19710528;    5;   1.8;   1;   0;eor
       1526;19710529;    5;   0.0;   0;   0;eor
       1526;19710530;    5;   0.0;   0;   0;eor
       1526;19710531;    5;   0.0;   1;   0;eor
       1526;19710601;    5;   0.0;   0;   0;eor
       1526;19710602;    5;   0.6;   1;   0;eor
       1526;19710603;    5;   0.2;   1;   0;eor
       1526;19710604;    5;   0.0;   0;   0;eor
       1526;19710605;    5;   1.6;   1;   0;eor
       1526;19710606;    5;   0.0;   1;   0;eor
       1526;19710607;    5;   3.2;   1;   0;eor
       1526;19710608;    5;   0.0;   0;   0;eor
       1526;19710609;    5;  10.9;   1;   0;eor
       1526;19710610;    5;   0.9;   1;   0;eor
       1526;19710611;    5;   0.3;   1;   0;eor
       1526;19710612;    5;   7.5;   1;   0;eor
       1526;19710613;    5;   0.0;   1;   0;eor
       1526;19710614;    5;   4.5;   1;   0;eor
       1526;19710615;    5;   4.2;   1;   0;eor
       1526;19710616;    5;   1.9;   1;   0;eor
       1526;19710617;    5;   1.8;   1;   0;eor
       1526;19710618;    5;   7.5;   1;   0;eor
       1526;19710619;    5;  10.0;   1;   0;eor
       1526;19710620;    5;   1.1;   1;   0;eor
       1526;19710621;    5;   0.0;   0;   0;eor
       1526;19710622;    5;   0.0;   1;   0;eor
       1526;19710623;    5;   0.0;   0;   0;eor
       1526;19710624;    5;   0.0;   0;   0;eor
       1526;19710625;    5;   0.0;   0;   0;eor
       1526;19710626;    5;   9.1;   1;   0;eor
       1526;19710627;    5;   3.3;   1;   0;eor
       1526;19710628;    5;  12.6;   1;   0;eor
       1526;19710629;    5;   0.9;   1;   0;eor
       1526;19710630;    5;   0.7;   1;   0;eor
       1526;19710701;    5;   0.0;   0;   0;eor
       1526;19710702;    5;   0.0;   0;   0;eor
       1526;19710703;    5;   0.0;   0;   0;eor
       1526;19710704;    5;   0.0;   0;   0;eor
       1526;19710705;    5;   0.0;   0;   0;eor
       1526;19710706;    5;   0.0;   0;   0;eor
       1526;19710707;    5;   0.0;   0;   0;eor
       1526;19710708;    5;   0.0;   0;   0;eor
       1526;19710709;    5;   0.0;   0;   0;eor
       1526;19710710;    5;   0.0;   0;   0;eor
       1526;19710711;    5;   0.0;   0;   0;eor
       1526;19710712;    5;   0.0;   0;   0;eor
       1526;19710713;    5;   0.0;   0;   0;eor
       1526;19710714;    5;   0.0;   0;   0;eor
       1526;19710715;    5;   0.0;   0;   0;eor
